IDX__global,IDX__step,IDX__sub_step,TARG__DE_price,FUTU__Load_DA_Forecast,F_L-1__Renewables_DA_Forecast,CONST_L-2__TTF_Gas,CONST__wd_sin,CONST__wd_cos,Hour,Date
51796,2158,4,41.12,44422.23,4057.595,14.603,-0.974928,-0.222521,4,2020-11-28
51797,2158,5,42.48,44954.1125,4272.6175,14.603,-0.974928,-0.222521,5,2020-11-28
51798,2158,6,41.97,46715.7425,4586.1525,14.603,-0.974928,-0.222521,6,2020-11-28
51799,2158,7,45.04,50082.805,4954.585,14.603,-0.974928,-0.222521,7,2020-11-28
51800,2158,8,45.69,53499.06,6321.3925,14.603,-0.974928,-0.222521,8,2020-11-28
51801,2158,9,49.26,56291.9675,9337.09,14.603,-0.974928,-0.222521,9,2020-11-28
51802,2158,10,50.34,57430.9725,12164.5325,14.603,-0.974928,-0.222521,10,2020-11-28
51803,2158,11,49.01,58029.2425,13690.715,14.603,-0.974928,-0.222521,11,2020-11-28
51804,2158,12,49.08,57205.0875,13837.015,14.603,-0.974928,-0.222521,12,2020-11-28
51805,2158,13,48.34,55696.9675,12485.955,14.603,-0.974928,-0.222521,13,2020-11-28
51806,2158,14,47.86,54364.2175,10116.785,14.603,-0.974928,-0.222521,14,2020-11-28
51807,2158,15,47.86,53946.6825,7709.144999999999,14.603,-0.974928,-0.222521,15,2020-11-28
51808,2158,16,50.23,55154.0,7251.1175,14.603,-0.974928,-0.222521,16,2020-11-28
51809,2158,17,54.17,58647.565,8418.53,14.603,-0.974928,-0.222521,17,2020-11-28
51810,2158,18,56.14,58915.0875,9159.3575,14.603,-0.974928,-0.222521,18,2020-11-28
51811,2158,19,53.83,57117.11,9611.9475,14.603,-0.974928,-0.222521,19,2020-11-28
51812,2158,20,47.66,53691.8775,9723.2525,14.603,-0.974928,-0.222521,20,2020-11-28
51813,2158,21,41.99,50997.51,9521.155,14.603,-0.974928,-0.222521,21,2020-11-28
51814,2158,22,41.62,49729.7725,9179.2175,14.603,-0.974928,-0.222521,22,2020-11-28
51815,2158,23,39.65,46624.3175,8727.4725,14.603,-0.974928,-0.222521,23,2020-11-28
51816,2159,0,38.9,45550.455,8141.139999999999,14.603,-0.781831,0.62349,0,2020-11-29
51817,2159,1,37.6,43378.73,7815.71,14.603,-0.781831,0.62349,1,2020-11-29
51818,2159,2,37.03,42714.7075,7449.44,14.603,-0.781831,0.62349,2,2020-11-29
51819,2159,3,35.97,42552.3575,7087.67,14.603,-0.781831,0.62349,3,2020-11-29
51820,2159,4,36.0,42513.695,6802.1,14.603,-0.781831,0.62349,4,2020-11-29
51821,2159,5,38.04,42067.275,6601.780000000001,14.603,-0.781831,0.62349,5,2020-11-29
51822,2159,6,38.37,42619.78,6492.870000000001,14.603,-0.781831,0.62349,6,2020-11-29
51823,2159,7,40.6,44451.4125,6297.5025,14.603,-0.781831,0.62349,7,2020-11-29
51824,2159,8,43.01,47301.4275,7049.160000000001,14.603,-0.781831,0.62349,8,2020-11-29
51825,2159,9,45.23,50289.6225,9215.435,14.603,-0.781831,0.62349,9,2020-11-29
51826,2159,10,45.12,52289.18,11118.5325,14.603,-0.781831,0.62349,10,2020-11-29
51827,2159,11,46.31,54834.305,12290.5525,14.603,-0.781831,0.62349,11,2020-11-29
51828,2159,12,46.27,53776.7325,12395.585,14.603,-0.781831,0.62349,12,2020-11-29
51829,2159,13,44.71,52029.685,11115.3725,14.603,-0.781831,0.62349,13,2020-11-29
51830,2159,14,43.77,50604.595,8430.125,14.603,-0.781831,0.62349,14,2020-11-29
51831,2159,15,44.96,50086.16,5064.8325,14.603,-0.781831,0.62349,15,2020-11-29
51832,2159,16,49.1,52045.1575,3448.8225,14.603,-0.781831,0.62349,16,2020-11-29
51833,2159,17,55.16,56282.0275,3888.495,14.603,-0.781831,0.62349,17,2020-11-29
51834,2159,18,58.26,57569.795,4215.5425000000005,14.603,-0.781831,0.62349,18,2020-11-29
51835,2159,19,58.97,56266.1525,4222.76,14.603,-0.781831,0.62349,19,2020-11-29
51836,2159,20,55.98,54109.2825,4008.9725,14.603,-0.781831,0.62349,20,2020-11-29
51837,2159,21,52.26,52399.255,3745.91,14.603,-0.781831,0.62349,21,2020-11-29
51838,2159,22,49.91,52371.9975,3420.235,14.603,-0.781831,0.62349,22,2020-11-29
51839,2159,23,45.17,49724.74,3149.5600000000004,14.603,-0.781831,0.62349,23,2020-11-29
51840,2160,0,46.6,47020.7925,2439.52,15.138,0.0,1.0,0,2020-11-30
51841,2160,1,43.04,45004.195,2556.1725,15.138,0.0,1.0,1,2020-11-30
51842,2160,2,42.07,44503.855,2596.0825,15.138,0.0,1.0,2,2020-11-30
51843,2160,3,38.82,44938.37,2685.75,15.138,0.0,1.0,3,2020-11-30
51844,2160,4,39.09,46219.2675,2890.5825,15.138,0.0,1.0,4,2020-11-30
51845,2160,5,43.21,49511.2225,3233.7675,15.138,0.0,1.0,5,2020-11-30
51846,2160,6,57.25,58143.1875,3749.135,15.138,0.0,1.0,6,2020-11-30
51847,2160,7,70.42,64293.9325,4337.625,15.138,0.0,1.0,7,2020-11-30
51848,2160,8,77.18,66545.9475,6312.514999999999,15.138,0.0,1.0,8,2020-11-30
51849,2160,9,67.07,66994.2425,10377.495,15.138,0.0,1.0,9,2020-11-30
51850,2160,10,62.0,67433.675,14385.075,15.138,0.0,1.0,10,2020-11-30
51851,2160,11,58.66,68386.9625,17273.0625,15.138,0.0,1.0,11,2020-11-30
51852,2160,12,56.01,67843.115,18660.0675,15.138,0.0,1.0,12,2020-11-30
51853,2160,13,55.06,67201.64,18434.355,15.138,0.0,1.0,13,2020-11-30
51854,2160,14,55.06,66110.9425,16758.5575,15.138,0.0,1.0,14,2020-11-30
51855,2160,15,55.14,65854.765,14879.39,15.138,0.0,1.0,15,2020-11-30
51856,2160,16,55.61,66355.915,14812.6475,15.138,0.0,1.0,16,2020-11-30
51857,2160,17,62.62,68443.16,16696.355,15.138,0.0,1.0,17,2020-11-30
51858,2160,18,61.17,68580.76,18469.5375,15.138,0.0,1.0,18,2020-11-30
51859,2160,19,52.72,66909.885,19868.5975,15.138,0.0,1.0,19,2020-11-30
51860,2160,20,42.85,63153.545,20985.6725,15.138,0.0,1.0,20,2020-11-30
51861,2160,21,40.1,59696.295,21977.8025,15.138,0.0,1.0,21,2020-11-30
51862,2160,22,38.61,57699.7975,22711.7375,15.138,0.0,1.0,22,2020-11-30
51863,2160,23,32.92,53921.9425,23259.5325,15.138,0.0,1.0,23,2020-11-30
51864,2161,0,32.04,50923.225,20968.1825,14.912,0.781831,0.62349,0,2020-12-01
51865,2161,1,33.95,49069.4225,19667.3375,14.912,0.781831,0.62349,1,2020-12-01
51866,2161,2,33.16,48321.32,18316.98,14.912,0.781831,0.62349,2,2020-12-01
51867,2161,3,34.08,48603.425,17078.16,14.912,0.781831,0.62349,3,2020-12-01
51868,2161,4,35.34,49692.4175,15926.7175,14.912,0.781831,0.62349,4,2020-12-01
51869,2161,5,38.43,52504.1875,14812.1,14.912,0.781831,0.62349,5,2020-12-01
51870,2161,6,43.97,60110.65,13603.6525,14.912,0.781831,0.62349,6,2020-12-01
51871,2161,7,54.91,65546.045,12356.58,14.912,0.781831,0.62349,7,2020-12-01
51872,2161,8,57.64,67362.765,11482.625,14.912,0.781831,0.62349,8,2020-12-01
51873,2161,9,61.28,67860.115,10985.3975,14.912,0.781831,0.62349,9,2020-12-01
51874,2161,10,64.21,68392.1575,10484.7725,14.912,0.781831,0.62349,10,2020-12-01
51875,2161,11,63.75,69443.985,9664.385,14.912,0.781831,0.62349,11,2020-12-01
51876,2161,12,60.96,68724.7925,8748.055,14.912,0.781831,0.62349,12,2020-12-01
51877,2161,13,63.07,68124.5775,7913.005000000001,14.912,0.781831,0.62349,13,2020-12-01
51878,2161,14,61.47,67124.6925,6940.7225,14.912,0.781831,0.62349,14,2020-12-01
51879,2161,15,60.88,66488.9275,6191.3875,14.912,0.781831,0.62349,15,2020-12-01
51880,2161,16,62.06,66736.4075,5917.2725,14.912,0.781831,0.62349,16,2020-12-01
51881,2161,17,77.98,68836.8925,5885.66,14.912,0.781831,0.62349,17,2020-12-01
51882,2161,18,75.25,68900.51,5583.335,14.912,0.781831,0.62349,18,2020-12-01
51883,2161,19,66.32,67357.56,5086.3575,14.912,0.781831,0.62349,19,2020-12-01
51884,2161,20,57.66,63496.7925,4579.185,14.912,0.781831,0.62349,20,2020-12-01
51885,2161,21,53.34,60246.5525,4071.56,14.912,0.781831,0.62349,21,2020-12-01
51886,2161,22,50.16,58015.53,3702.285,14.912,0.781831,0.62349,22,2020-12-01
51887,2161,23,47.13,54085.405,3384.7025000000003,14.912,0.781831,0.62349,23,2020-12-01
51888,2162,0,47.8,51650.7825,2843.8025,14.905,0.974928,-0.222521,0,2020-12-02
51889,2162,1,46.27,49889.555,2768.23,14.905,0.974928,-0.222521,1,2020-12-02
51890,2162,2,44.71,49094.925,2620.88,14.905,0.974928,-0.222521,2,2020-12-02
51891,2162,3,43.42,49582.4775,2479.8575,14.905,0.974928,-0.222521,3,2020-12-02
51892,2162,4,44.56,50553.25,2366.5175,14.905,0.974928,-0.222521,4,2020-12-02
51893,2162,5,47.49,53346.715,2307.125,14.905,0.974928,-0.222521,5,2020-12-02
51894,2162,6,58.58,60775.035,2297.3925,14.905,0.974928,-0.222521,6,2020-12-02
51895,2162,7,83.67,66110.7025,2379.7575,14.905,0.974928,-0.222521,7,2020-12-02
51896,2162,8,105.46,67615.6275,3248.895,14.905,0.974928,-0.222521,8,2020-12-02
51897,2162,9,105.42,67917.31,5417.78,14.905,0.974928,-0.222521,9,2020-12-02
51898,2162,10,100.06,68316.0825,7496.9775,14.905,0.974928,-0.222521,10,2020-12-02
51899,2162,11,95.19,69125.2475,8945.09,14.905,0.974928,-0.222521,11,2020-12-02
51900,2162,12,84.95,68391.04,9317.6825,14.905,0.974928,-0.222521,12,2020-12-02
51901,2162,13,82.9,67808.065,8435.24,14.905,0.974928,-0.222521,13,2020-12-02
51902,2162,14,90.0,67032.5175,6307.7325,14.905,0.974928,-0.222521,14,2020-12-02
51903,2162,15,88.09,66508.275,4037.1325,14.905,0.974928,-0.222521,15,2020-12-02
51904,2162,16,105.4,66952.4675,3571.705,14.905,0.974928,-0.222521,16,2020-12-02
51905,2162,17,110.56,69464.545,4567.7025,14.905,0.974928,-0.222521,17,2020-12-02
51906,2162,18,99.03,69302.7575,5657.2,14.905,0.974928,-0.222521,18,2020-12-02
51907,2162,19,77.79,67870.3175,6744.9375,14.905,0.974928,-0.222521,19,2020-12-02
51908,2162,20,64.0,64413.0375,7623.0375,14.905,0.974928,-0.222521,20,2020-12-02
51909,2162,21,55.55,60963.2975,8417.1325,14.905,0.974928,-0.222521,21,2020-12-02
51910,2162,22,51.39,58601.7975,9152.6875,14.905,0.974928,-0.222521,22,2020-12-02
51911,2162,23,43.45,54739.5275,9992.4825,14.905,0.974928,-0.222521,23,2020-12-02
51912,2163,0,41.85,52457.11,11672.665,14.143,0.433884,-0.900969,0,2020-12-03
51913,2163,1,41.21,50608.455,12301.259999999998,14.143,0.433884,-0.900969,1,2020-12-03
51914,2163,2,39.09,49713.6575,13029.935,14.143,0.433884,-0.900969,2,2020-12-03
51915,2163,3,38.25,49946.3025,13460.5025,14.143,0.433884,-0.900969,3,2020-12-03
51916,2163,4,39.12,50932.6975,13725.767500000002,14.143,0.433884,-0.900969,4,2020-12-03
51917,2163,5,42.63,53830.3875,13930.23,14.143,0.433884,-0.900969,5,2020-12-03
51918,2163,6,53.42,61247.9225,14125.215,14.143,0.433884,-0.900969,6,2020-12-03
51919,2163,7,60.04,67044.1525,14368.7825,14.143,0.433884,-0.900969,7,2020-12-03
51920,2163,8,62.57,69175.1975,15291.0575,14.143,0.433884,-0.900969,8,2020-12-03
51921,2163,9,66.01,69644.525,16891.3725,14.143,0.433884,-0.900969,9,2020-12-03
51922,2163,10,62.25,70337.09,18254.1075,14.143,0.433884,-0.900969,10,2020-12-03
51923,2163,11,62.48,71097.31,19314.0775,14.143,0.433884,-0.900969,11,2020-12-03
51924,2163,12,61.69,70768.1025,20025.225,14.143,0.433884,-0.900969,12,2020-12-03
51925,2163,13,58.14,69964.09,20172.3,14.143,0.433884,-0.900969,13,2020-12-03
51926,2163,14,55.73,69010.4475,19812.1775,14.143,0.433884,-0.900969,14,2020-12-03
51927,2163,15,51.33,68570.86,19720.29,14.143,0.433884,-0.900969,15,2020-12-03
51928,2163,16,50.28,68945.255,20986.09,14.143,0.433884,-0.900969,16,2020-12-03
51929,2163,17,52.94,70868.52,23078.3675,14.143,0.433884,-0.900969,17,2020-12-03
51930,2163,18,47.18,70531.1625,24837.315,14.143,0.433884,-0.900969,18,2020-12-03
51931,2163,19,41.63,68950.4575,26102.7,14.143,0.433884,-0.900969,19,2020-12-03
51932,2163,20,34.2,65185.845,27010.65,14.143,0.433884,-0.900969,20,2020-12-03
51933,2163,21,31.25,61760.2525,27641.225,14.143,0.433884,-0.900969,21,2020-12-03
51934,2163,22,31.23,59303.76,27956.995,14.143,0.433884,-0.900969,22,2020-12-03
51935,2163,23,27.5,55248.945,28464.225,14.143,0.433884,-0.900969,23,2020-12-03
51936,2164,0,30.83,52465.0675,30503.765,14.643,-0.433884,-0.900969,0,2020-12-04
51937,2164,1,28.43,50740.075,30917.615,14.643,-0.433884,-0.900969,1,2020-12-04
51938,2164,2,27.88,49819.7375,31607.265,14.643,-0.433884,-0.900969,2,2020-12-04
51939,2164,3,27.16,50194.8675,32195.620000000003,14.643,-0.433884,-0.900969,3,2020-12-04
51940,2164,4,24.6,51361.07,32618.3325,14.643,-0.433884,-0.900969,4,2020-12-04
51941,2164,5,30.45,54059.065,32535.18,14.643,-0.433884,-0.900969,5,2020-12-04
51942,2164,6,33.69,61059.405,32414.39,14.643,-0.433884,-0.900969,6,2020-12-04
51943,2164,7,33.4,67170.9425,31547.705,14.643,-0.433884,-0.900969,7,2020-12-04
51944,2164,8,38.82,69556.795,30984.3975,14.643,-0.433884,-0.900969,8,2020-12-04
51945,2164,9,39.6,70259.675,31195.145,14.643,-0.433884,-0.900969,9,2020-12-04
51946,2164,10,37.39,70611.6925,31263.7225,14.643,-0.433884,-0.900969,10,2020-12-04
51947,2164,11,42.58,71236.385,30506.5,14.643,-0.433884,-0.900969,11,2020-12-04
51948,2164,12,40.72,70499.1075,28888.505,14.643,-0.433884,-0.900969,12,2020-12-04
51949,2164,13,40.4,69453.815,26568.8225,14.643,-0.433884,-0.900969,13,2020-12-04
51950,2164,14,44.99,67902.135,23518.4125,14.643,-0.433884,-0.900969,14,2020-12-04
51951,2164,15,52.48,67452.3475,21015.27,14.643,-0.433884,-0.900969,15,2020-12-04
51952,2164,16,55.88,68009.9225,19916.905,14.643,-0.433884,-0.900969,16,2020-12-04
51953,2164,17,64.36,70007.725,19466.7425,14.643,-0.433884,-0.900969,17,2020-12-04
51954,2164,18,59.18,69254.2975,18565.05,14.643,-0.433884,-0.900969,18,2020-12-04
51955,2164,19,55.17,67122.1875,17106.8575,14.643,-0.433884,-0.900969,19,2020-12-04
51956,2164,20,47.92,62999.5325,15174.9325,14.643,-0.433884,-0.900969,20,2020-12-04
51957,2164,21,50.9,60055.705,13188.795,14.643,-0.433884,-0.900969,21,2020-12-04
51958,2164,22,50.03,58080.4325,11488.7025,14.643,-0.433884,-0.900969,22,2020-12-04
51959,2164,23,45.83,54417.3825,10264.025,14.643,-0.433884,-0.900969,23,2020-12-04
51960,2165,0,41.03,52123.6,10209.0,14.643,-0.974928,-0.222521,0,2020-12-05
51961,2165,1,38.61,50120.1625,10271.2775,14.643,-0.974928,-0.222521,1,2020-12-05
51962,2165,2,40.31,48656.3775,10375.6225,14.643,-0.974928,-0.222521,2,2020-12-05
51963,2165,3,38.31,48686.33,10574.54,14.643,-0.974928,-0.222521,3,2020-12-05
51964,2165,4,38.06,48787.2125,10643.11,14.643,-0.974928,-0.222521,4,2020-12-05
51965,2165,5,38.6,48447.1325,10553.415,14.643,-0.974928,-0.222521,5,2020-12-05
51966,2165,6,36.21,49680.285,10793.3025,14.643,-0.974928,-0.222521,6,2020-12-05
51967,2165,7,38.78,52355.3475,10917.095,14.643,-0.974928,-0.222521,7,2020-12-05
51968,2165,8,35.82,55702.43,11619.2725,14.643,-0.974928,-0.222521,8,2020-12-05
51969,2165,9,49.11,58358.155,13425.965,14.643,-0.974928,-0.222521,9,2020-12-05
51970,2165,10,52.48,60337.455,14753.7325,14.643,-0.974928,-0.222521,10,2020-12-05
51971,2165,11,54.53,61146.805,14800.580000000002,14.643,-0.974928,-0.222521,11,2020-12-05
51972,2165,12,54.9,59944.6,13877.925,14.643,-0.974928,-0.222521,12,2020-12-05
51973,2165,13,53.9,58497.4925,12401.5975,14.643,-0.974928,-0.222521,13,2020-12-05
51974,2165,14,52.0,56851.19,10509.6975,14.643,-0.974928,-0.222521,14,2020-12-05
51975,2165,15,54.0,56832.9725,8896.955,14.643,-0.974928,-0.222521,15,2020-12-05
51976,2165,16,55.2,58529.5125,8343.0025,14.643,-0.974928,-0.222521,16,2020-12-05
51977,2165,17,58.0,61446.4825,8363.775,14.643,-0.974928,-0.222521,17,2020-12-05
51978,2165,18,55.51,61584.875,8058.885,14.643,-0.974928,-0.222521,18,2020-12-05
51979,2165,19,55.8,59679.9375,7436.605,14.643,-0.974928,-0.222521,19,2020-12-05
51980,2165,20,52.01,56213.755,6750.2625,14.643,-0.974928,-0.222521,20,2020-12-05
51981,2165,21,42.15,54258.5825,6380.225,14.643,-0.974928,-0.222521,21,2020-12-05
51982,2165,22,41.5,53498.17,6016.785,14.643,-0.974928,-0.222521,22,2020-12-05
51983,2165,23,36.62,50918.8175,5548.4375,14.643,-0.974928,-0.222521,23,2020-12-05
51984,2166,0,41.06,45335.8875,6917.535,14.643,-0.781831,0.62349,0,2020-12-06
51985,2166,1,38.74,43298.99,6700.8325,14.643,-0.781831,0.62349,1,2020-12-06
51986,2166,2,36.94,42163.93,6622.467500000001,14.643,-0.781831,0.62349,2,2020-12-06
51987,2166,3,35.0,41960.0325,6973.0650000000005,14.643,-0.781831,0.62349,3,2020-12-06
51988,2166,4,34.28,41944.9725,7406.5675,14.643,-0.781831,0.62349,4,2020-12-06
51989,2166,5,33.59,41723.7325,7587.957499999999,14.643,-0.781831,0.62349,5,2020-12-06
51990,2166,6,34.37,42017.7325,7739.467500000001,14.643,-0.781831,0.62349,6,2020-12-06
51991,2166,7,37.84,43943.09,7700.2675,14.643,-0.781831,0.62349,7,2020-12-06
51992,2166,8,37.99,47169.8275,7929.7375,14.643,-0.781831,0.62349,8,2020-12-06
51993,2166,9,45.11,50633.935,8715.275,14.643,-0.781831,0.62349,9,2020-12-06
51994,2166,10,50.08,53252.0675,9353.565,14.643,-0.781831,0.62349,10,2020-12-06
51995,2166,11,54.62,55528.57,9580.18,14.643,-0.781831,0.62349,11,2020-12-06
51996,2166,12,54.87,54952.685,9420.045,14.643,-0.781831,0.62349,12,2020-12-06
51997,2166,13,49.15,53358.8775,8994.362500000001,14.643,-0.781831,0.62349,13,2020-12-06
51998,2166,14,46.02,51633.9825,8303.565,14.643,-0.781831,0.62349,14,2020-12-06
51999,2166,15,47.3,51417.7325,7955.400000000001,14.643,-0.781831,0.62349,15,2020-12-06
52000,2166,16,50.54,53262.58,8459.6725,14.643,-0.781831,0.62349,16,2020-12-06
52001,2166,17,54.93,57152.465,9512.78,14.643,-0.781831,0.62349,17,2020-12-06
52002,2166,18,54.22,57741.495,10536.96,14.643,-0.781831,0.62349,18,2020-12-06
52003,2166,19,43.7,56323.33,11372.14,14.643,-0.781831,0.62349,19,2020-12-06
52004,2166,20,38.76,53722.17,12024.13,14.643,-0.781831,0.62349,20,2020-12-06
52005,2166,21,36.59,52326.4575,12541.25,14.643,-0.781831,0.62349,21,2020-12-06
52006,2166,22,36.51,51864.285,13009.142500000002,14.643,-0.781831,0.62349,22,2020-12-06
52007,2166,23,33.73,48814.9775,13768.6575,14.643,-0.781831,0.62349,23,2020-12-06
52008,2167,0,36.17,46727.9075,13147.8475,14.357,0.0,1.0,0,2020-12-07
52009,2167,1,32.3,45298.44,14158.76,14.357,0.0,1.0,1,2020-12-07
52010,2167,2,30.3,44090.7475,15077.4,14.357,0.0,1.0,2,2020-12-07
52011,2167,3,29.45,44567.215,16067.575,14.357,0.0,1.0,3,2020-12-07
52012,2167,4,29.44,45839.56,17078.25,14.357,0.0,1.0,4,2020-12-07
52013,2167,5,35.64,49500.485,18076.0675,14.357,0.0,1.0,5,2020-12-07
52014,2167,6,46.49,58613.9775,19164.39,14.357,0.0,1.0,6,2020-12-07
52015,2167,7,58.0,65576.92,19878.3,14.357,0.0,1.0,7,2020-12-07
52016,2167,8,58.23,67754.3025,21154.845,14.357,0.0,1.0,8,2020-12-07
52017,2167,9,40.69,68315.66,23376.3075,14.357,0.0,1.0,9,2020-12-07
52018,2167,10,38.74,68919.3975,25670.1225,14.357,0.0,1.0,10,2020-12-07
52019,2167,11,36.76,69605.695,27538.655,14.357,0.0,1.0,11,2020-12-07
52020,2167,12,35.94,69064.5725,28171.485,14.357,0.0,1.0,12,2020-12-07
52021,2167,13,39.56,68428.0225,27200.19,14.357,0.0,1.0,13,2020-12-07
52022,2167,14,41.69,67381.765,24732.055,14.357,0.0,1.0,14,2020-12-07
52023,2167,15,55.68,66909.1,21960.3475,14.357,0.0,1.0,15,2020-12-07
52024,2167,16,59.96,67582.98,20406.4775,14.357,0.0,1.0,16,2020-12-07
52025,2167,17,62.17,69692.7075,19559.18,14.357,0.0,1.0,17,2020-12-07
52026,2167,18,61.92,69384.8575,18413.6425,14.357,0.0,1.0,18,2020-12-07
52027,2167,19,59.38,67717.0975,16931.805,14.357,0.0,1.0,19,2020-12-07
52028,2167,20,52.8,63945.05,15171.13,14.357,0.0,1.0,20,2020-12-07
52029,2167,21,46.41,60301.18,13473.3075,14.357,0.0,1.0,21,2020-12-07
52030,2167,22,44.34,57572.89,11818.8875,14.357,0.0,1.0,22,2020-12-07
52031,2167,23,41.5,53245.2,10187.5925,14.357,0.0,1.0,23,2020-12-07
52032,2168,0,41.12,51251.7975,7114.84,14.447,0.781831,0.62349,0,2020-12-08
52033,2168,1,39.44,49345.2775,6480.57,14.447,0.781831,0.62349,1,2020-12-08
52034,2168,2,39.84,48076.55,6065.5650000000005,14.447,0.781831,0.62349,2,2020-12-08
52035,2168,3,37.15,48519.4325,5909.47,14.447,0.781831,0.62349,3,2020-12-08
52036,2168,4,37.95,49703.0825,5820.37,14.447,0.781831,0.62349,4,2020-12-08
52037,2168,5,41.11,52562.57,5764.3675,14.447,0.781831,0.62349,5,2020-12-08
52038,2168,6,51.58,60268.8325,5840.89,14.447,0.781831,0.62349,6,2020-12-08
52039,2168,7,68.08,66603.9325,5885.0025,14.447,0.781831,0.62349,7,2020-12-08
52040,2168,8,74.11,68714.8575,6381.182500000001,14.447,0.781831,0.62349,8,2020-12-08
52041,2168,9,71.86,69141.9275,8236.34,14.447,0.781831,0.62349,9,2020-12-08
52042,2168,10,72.44,69953.285,9696.595,14.447,0.781831,0.62349,10,2020-12-08
52043,2168,11,76.74,71018.1625,10225.8325,14.447,0.781831,0.62349,11,2020-12-08
52044,2168,12,77.43,70307.5375,9891.840000000002,14.447,0.781831,0.62349,12,2020-12-08
52045,2168,13,76.96,69648.465,8677.5775,14.447,0.781831,0.62349,13,2020-12-08
52046,2168,14,76.48,68304.0075,6745.805,14.447,0.781831,0.62349,14,2020-12-08
52047,2168,15,77.48,67543.49,5224.7625,14.447,0.781831,0.62349,15,2020-12-08
52048,2168,16,81.07,68251.415,5294.5275,14.447,0.781831,0.62349,16,2020-12-08
52049,2168,17,78.97,70833.4225,6071.0,14.447,0.781831,0.62349,17,2020-12-08
52050,2168,18,67.05,70469.3575,6390.765,14.447,0.781831,0.62349,18,2020-12-08
52051,2168,19,65.12,68542.3475,6373.525,14.447,0.781831,0.62349,19,2020-12-08
52052,2168,20,59.46,64768.9175,6094.1225,14.447,0.781831,0.62349,20,2020-12-08
52053,2168,21,55.64,61252.2625,5745.615,14.447,0.781831,0.62349,21,2020-12-08
52054,2168,22,51.75,58721.915,5415.535,14.447,0.781831,0.62349,22,2020-12-08
52055,2168,23,47.05,54600.0325,5163.8,14.447,0.781831,0.62349,23,2020-12-08
52056,2169,0,40.32,51732.98,5440.75,14.733,0.974928,-0.222521,0,2020-12-09
52057,2169,1,41.24,50004.9925,5560.5,14.733,0.974928,-0.222521,1,2020-12-09
52058,2169,2,38.8,48727.8,5768.782499999999,14.733,0.974928,-0.222521,2,2020-12-09
52059,2169,3,36.08,49087.2725,6078.6125,14.733,0.974928,-0.222521,3,2020-12-09
52060,2169,4,36.4,50136.92,6254.6050000000005,14.733,0.974928,-0.222521,4,2020-12-09
52061,2169,5,40.19,53102.83,6298.2925,14.733,0.974928,-0.222521,5,2020-12-09
52062,2169,6,52.48,60915.7675,6384.0025,14.733,0.974928,-0.222521,6,2020-12-09
52063,2169,7,69.0,66950.7925,6363.76,14.733,0.974928,-0.222521,7,2020-12-09
52064,2169,8,95.8,69135.775,6434.12,14.733,0.974928,-0.222521,8,2020-12-09
52065,2169,9,105.39,69889.7,6813.875,14.733,0.974928,-0.222521,9,2020-12-09
52066,2169,10,105.39,70385.31,7075.8225,14.733,0.974928,-0.222521,10,2020-12-09
52067,2169,11,105.39,71158.7825,6991.4800000000005,14.733,0.974928,-0.222521,11,2020-12-09
52068,2169,12,105.37,70490.0325,6541.45,14.733,0.974928,-0.222521,12,2020-12-09
52069,2169,13,105.39,69907.81,5872.892500000001,14.733,0.974928,-0.222521,13,2020-12-09
52070,2169,14,105.39,68886.68,5012.67,14.733,0.974928,-0.222521,14,2020-12-09
52071,2169,15,103.22,68257.845,4389.92,14.733,0.974928,-0.222521,15,2020-12-09
52072,2169,16,105.39,68663.475,4326.342500000001,14.733,0.974928,-0.222521,16,2020-12-09
52073,2169,17,114.0,70464.725,4606.07,14.733,0.974928,-0.222521,17,2020-12-09
52074,2169,18,105.39,70077.6625,4887.865,14.733,0.974928,-0.222521,18,2020-12-09
52075,2169,19,89.36,68635.5025,5102.41,14.733,0.974928,-0.222521,19,2020-12-09
52076,2169,20,62.2,64787.345,5256.945,14.733,0.974928,-0.222521,20,2020-12-09
52077,2169,21,49.11,60949.175,5361.985,14.733,0.974928,-0.222521,21,2020-12-09
52078,2169,22,46.79,58221.44,5333.719999999999,14.733,0.974928,-0.222521,22,2020-12-09
52079,2169,23,42.55,54177.22,5193.7525000000005,14.733,0.974928,-0.222521,23,2020-12-09
52080,2170,0,40.7,51325.7475,4909.9575,15.539,0.433884,-0.900969,0,2020-12-10
52081,2170,1,38.24,49019.685,4699.285,15.539,0.433884,-0.900969,1,2020-12-10
52082,2170,2,36.92,48171.3075,4368.6025,15.539,0.433884,-0.900969,2,2020-12-10
52083,2170,3,35.88,48392.65,4052.495,15.539,0.433884,-0.900969,3,2020-12-10
52084,2170,4,36.19,49268.09,3857.1125,15.539,0.433884,-0.900969,4,2020-12-10
52085,2170,5,42.5,52054.9575,3740.035,15.539,0.433884,-0.900969,5,2020-12-10
52086,2170,6,53.8,59915.8375,3627.8925,15.539,0.433884,-0.900969,6,2020-12-10
52087,2170,7,72.93,66448.175,3509.3075,15.539,0.433884,-0.900969,7,2020-12-10
52088,2170,8,96.43,68577.835,3523.66,15.539,0.433884,-0.900969,8,2020-12-10
52089,2170,9,93.94,69145.29,4083.4825,15.539,0.433884,-0.900969,9,2020-12-10
52090,2170,10,92.48,69547.3475,4728.79,15.539,0.433884,-0.900969,10,2020-12-10
52091,2170,11,92.99,70223.04,5185.5025000000005,15.539,0.433884,-0.900969,11,2020-12-10
