IDX__global,IDX__step,IDX__sub_step,TARG__MGP_SARD,FUTU__D_SARD,FUTU__WIND_SARD,CONST__wd_sin,CONST__wd_cos,Hour,Date
28428,1184,12,48.3,982.0,289.731,-0.433884,-0.900969,12,2018-03-30
28429,1184,13,48.01,947.0,336.118,-0.433884,-0.900969,13,2018-03-30
28430,1184,14,48.3,952.0,357.711,-0.433884,-0.900969,14,2018-03-30
28431,1184,15,48.3,988.0,364.091,-0.433884,-0.900969,15,2018-03-30
28432,1184,16,48.3,1036.0,368.928,-0.433884,-0.900969,16,2018-03-30
28433,1184,17,52.63,1049.0,360.142,-0.433884,-0.900969,17,2018-03-30
28434,1184,18,55.61,1006.0,343.937,-0.433884,-0.900969,18,2018-03-30
28435,1184,19,75.53,990.0,333.689,-0.433884,-0.900969,19,2018-03-30
28436,1184,20,68.0,1196.0,335.918,-0.433884,-0.900969,20,2018-03-30
28437,1184,21,54.76,1189.0,353.393,-0.433884,-0.900969,21,2018-03-30
28438,1184,22,51.53,1110.0,384.002,-0.433884,-0.900969,22,2018-03-30
28439,1184,23,48.01,1018.0,418.46,-0.433884,-0.900969,23,2018-03-30
28440,1185,0,46.23,848.0,463.498,-0.974928,-0.222521,0,2018-03-31
28441,1185,1,35.95,804.0,496.466,-0.974928,-0.222521,1,2018-03-31
28442,1185,2,31.0,783.0,527.448,-0.974928,-0.222521,2,2018-03-31
28443,1185,3,29.04,769.0,554.111,-0.974928,-0.222521,3,2018-03-31
28444,1185,4,26.67,766.0,593.933,-0.974928,-0.222521,4,2018-03-31
28445,1185,5,28.18,782.0,628.974,-0.974928,-0.222521,5,2018-03-31
28446,1185,6,27.84,842.0,628.665,-0.974928,-0.222521,6,2018-03-31
28447,1185,7,44.13,904.0,612.935,-0.974928,-0.222521,7,2018-03-31
28448,1185,8,46.21,1010.0,613.757,-0.974928,-0.222521,8,2018-03-31
28449,1185,9,47.3,1031.0,633.368,-0.974928,-0.222521,9,2018-03-31
28450,1185,10,47.67,1005.0,650.427,-0.974928,-0.222521,10,2018-03-31
28451,1185,11,40.18,967.0,666.9,-0.974928,-0.222521,11,2018-03-31
28452,1185,12,32.5,931.0,702.578,-0.974928,-0.222521,12,2018-03-31
28453,1185,13,19.1,944.0,725.385,-0.974928,-0.222521,13,2018-03-31
28454,1185,14,14.5,907.0,742.587,-0.974928,-0.222521,14,2018-03-31
28455,1185,15,15.0,894.0,773.397,-0.974928,-0.222521,15,2018-03-31
28456,1185,16,25.0,895.0,801.064,-0.974928,-0.222521,16,2018-03-31
28457,1185,17,46.3,953.0,819.945,-0.974928,-0.222521,17,2018-03-31
28458,1185,18,48.01,989.0,815.993,-0.974928,-0.222521,18,2018-03-31
28459,1185,19,51.88,1034.0,801.731,-0.974928,-0.222521,19,2018-03-31
28460,1185,20,50.0,1137.0,788.494,-0.974928,-0.222521,20,2018-03-31
28461,1185,21,48.01,1107.0,768.641,-0.974928,-0.222521,21,2018-03-31
28462,1185,22,45.06,1027.0,744.114,-0.974928,-0.222521,22,2018-03-31
28463,1185,23,41.03,943.0,731.848,-0.974928,-0.222521,23,2018-03-31
28464,1186,0,40.16,781.0,742.657,-0.781831,0.62349,0,2018-04-01
28465,1186,1,15.0,743.0,747.552,-0.781831,0.62349,1,2018-04-01
28466,1186,2,10.0,718.0,752.085,-0.781831,0.62349,2,2018-04-01
28467,1186,3,5.0,690.0,762.13,-0.781831,0.62349,3,2018-04-01
28468,1186,4,5.0,683.0,766.884,-0.781831,0.62349,4,2018-04-01
28469,1186,5,9.9,697.0,765.627,-0.781831,0.62349,5,2018-04-01
28470,1186,6,10.0,736.0,764.287,-0.781831,0.62349,6,2018-04-01
28471,1186,7,10.0,753.0,763.402,-0.781831,0.62349,7,2018-04-01
28472,1186,8,11.0,798.0,767.712,-0.781831,0.62349,8,2018-04-01
28473,1186,9,10.0,814.0,779.105,-0.781831,0.62349,9,2018-04-01
28474,1186,10,5.0,831.0,787.418,-0.781831,0.62349,10,2018-04-01
28475,1186,11,5.0,797.0,789.657,-0.781831,0.62349,11,2018-04-01
28476,1186,12,1.01,791.0,784.384,-0.781831,0.62349,12,2018-04-01
28477,1186,13,0.0,766.0,771.231,-0.781831,0.62349,13,2018-04-01
28478,1186,14,0.0,754.0,750.029,-0.781831,0.62349,14,2018-04-01
28479,1186,15,0.0,753.0,722.317,-0.781831,0.62349,15,2018-04-01
28480,1186,16,5.0,795.0,686.79,-0.781831,0.62349,16,2018-04-01
28481,1186,17,35.56,807.0,636.249,-0.781831,0.62349,17,2018-04-01
28482,1186,18,48.15,824.0,565.623,-0.781831,0.62349,18,2018-04-01
28483,1186,19,56.63,920.0,487.335,-0.781831,0.62349,19,2018-04-01
28484,1186,20,75.53,936.0,421.053,-0.781831,0.62349,20,2018-04-01
28485,1186,21,74.39,914.0,371.454,-0.781831,0.62349,21,2018-04-01
28486,1186,22,59.99,863.0,337.796,-0.781831,0.62349,22,2018-04-01
28487,1186,23,54.59,753.0,302.987,-0.781831,0.62349,23,2018-04-01
28488,1187,0,54.47,747.0,261.743,0.0,1.0,0,2018-04-02
28489,1187,1,49.95,689.0,227.106,0.0,1.0,1,2018-04-02
28490,1187,2,46.97,652.0,174.53,0.0,1.0,2,2018-04-02
28491,1187,3,46.01,652.0,123.821,0.0,1.0,3,2018-04-02
28492,1187,4,46.04,647.0,88.821,0.0,1.0,4,2018-04-02
28493,1187,5,49.95,659.0,62.616,0.0,1.0,5,2018-04-02
28494,1187,6,54.22,696.0,41.859,0.0,1.0,6,2018-04-02
28495,1187,7,54.47,736.0,30.988,0.0,1.0,7,2018-04-02
28496,1187,8,54.47,800.0,28.125,0.0,1.0,8,2018-04-02
28497,1187,9,50.76,826.0,26.684,0.0,1.0,9,2018-04-02
28498,1187,10,49.6,834.0,31.926,0.0,1.0,10,2018-04-02
28499,1187,11,46.29,774.0,48.552,0.0,1.0,11,2018-04-02
28500,1187,12,40.0,760.0,70.359,0.0,1.0,12,2018-04-02
28501,1187,13,24.93,693.0,89.296,0.0,1.0,13,2018-04-02
28502,1187,14,21.75,654.0,103.443,0.0,1.0,14,2018-04-02
28503,1187,15,29.92,659.0,110.35,0.0,1.0,15,2018-04-02
28504,1187,16,44.36,691.0,115.385,0.0,1.0,16,2018-04-02
28505,1187,17,50.0,713.0,125.357,0.0,1.0,17,2018-04-02
28506,1187,18,57.33,770.0,147.73,0.0,1.0,18,2018-04-02
28507,1187,19,77.89,849.0,186.48,0.0,1.0,19,2018-04-02
28508,1187,20,100.53,948.0,222.134,0.0,1.0,20,2018-04-02
28509,1187,21,89.3,960.0,246.996,0.0,1.0,21,2018-04-02
28510,1187,22,77.89,896.0,271.901,0.0,1.0,22,2018-04-02
28511,1187,23,62.25,821.0,293.035,0.0,1.0,23,2018-04-02
28512,1188,0,52.16,825.0,341.252,0.781831,0.62349,0,2018-04-03
28513,1188,1,47.75,768.0,356.069,0.781831,0.62349,1,2018-04-03
28514,1188,2,44.29,747.0,362.286,0.781831,0.62349,2,2018-04-03
28515,1188,3,43.93,730.0,355.934,0.781831,0.62349,3,2018-04-03
28516,1188,4,39.0,735.0,347.885,0.781831,0.62349,4,2018-04-03
28517,1188,5,40.49,760.0,341.049,0.781831,0.62349,5,2018-04-03
28518,1188,6,49.75,845.0,331.314,0.781831,0.62349,6,2018-04-03
28519,1188,7,52.71,964.0,320.092,0.781831,0.62349,7,2018-04-03
28520,1188,8,60.82,1046.0,303.637,0.781831,0.62349,8,2018-04-03
28521,1188,9,56.47,1091.0,271.736,0.781831,0.62349,9,2018-04-03
28522,1188,10,52.16,1026.0,227.772,0.781831,0.62349,10,2018-04-03
28523,1188,11,51.44,1013.0,200.674,0.781831,0.62349,11,2018-04-03
28524,1188,12,48.0,961.0,202.757,0.781831,0.62349,12,2018-04-03
28525,1188,13,46.53,952.0,207.654,0.781831,0.62349,13,2018-04-03
28526,1188,14,49.5,928.0,197.732,0.781831,0.62349,14,2018-04-03
28527,1188,15,51.05,896.0,179.257,0.781831,0.62349,15,2018-04-03
28528,1188,16,53.44,890.0,160.216,0.781831,0.62349,16,2018-04-03
28529,1188,17,54.76,930.0,142.881,0.781831,0.62349,17,2018-04-03
28530,1188,18,59.87,948.0,132.21,0.781831,0.62349,18,2018-04-03
28531,1188,19,67.44,982.0,133.625,0.781831,0.62349,19,2018-04-03
28532,1188,20,77.49,1129.0,141.452,0.781831,0.62349,20,2018-04-03
28533,1188,21,67.3,1092.0,149.613,0.781831,0.62349,21,2018-04-03
28534,1188,22,57.21,1011.0,158.897,0.781831,0.62349,22,2018-04-03
28535,1188,23,50.89,908.0,171.153,0.781831,0.62349,23,2018-04-03
28536,1189,0,48.51,798.0,131.463,0.974928,-0.222521,0,2018-04-04
28537,1189,1,46.32,749.0,149.767,0.974928,-0.222521,1,2018-04-04
28538,1189,2,46.46,724.0,161.098,0.974928,-0.222521,2,2018-04-04
28539,1189,3,50.95,714.0,159.996,0.974928,-0.222521,3,2018-04-04
28540,1189,4,50.95,713.0,156.149,0.974928,-0.222521,4,2018-04-04
28541,1189,5,53.0,732.0,146.127,0.974928,-0.222521,5,2018-04-04
28542,1189,6,58.85,819.0,132.737,0.974928,-0.222521,6,2018-04-04
28543,1189,7,62.8,944.0,115.026,0.974928,-0.222521,7,2018-04-04
28544,1189,8,80.0,1041.0,94.665,0.974928,-0.222521,8,2018-04-04
28545,1189,9,77.49,1050.0,80.74,0.974928,-0.222521,9,2018-04-04
28546,1189,10,57.12,1048.0,80.17,0.974928,-0.222521,10,2018-04-04
28547,1189,11,51.64,997.0,97.485,0.974928,-0.222521,11,2018-04-04
28548,1189,12,50.0,905.0,130.29,0.974928,-0.222521,12,2018-04-04
28549,1189,13,49.95,855.0,165.886,0.974928,-0.222521,13,2018-04-04
28550,1189,14,49.95,826.0,177.836,0.974928,-0.222521,14,2018-04-04
28551,1189,15,50.78,808.0,167.968,0.974928,-0.222521,15,2018-04-04
28552,1189,16,53.73,802.0,147.958,0.974928,-0.222521,16,2018-04-04
28553,1189,17,55.22,831.0,125.346,0.974928,-0.222521,17,2018-04-04
28554,1189,18,57.49,892.0,112.824,0.974928,-0.222521,18,2018-04-04
28555,1189,19,66.37,916.0,118.231,0.974928,-0.222521,19,2018-04-04
28556,1189,20,76.33,1079.0,134.023,0.974928,-0.222521,20,2018-04-04
28557,1189,21,61.0,1078.0,155.08,0.974928,-0.222521,21,2018-04-04
28558,1189,22,54.94,996.0,187.056,0.974928,-0.222521,22,2018-04-04
28559,1189,23,49.95,884.0,223.298,0.974928,-0.222521,23,2018-04-04
28560,1190,0,49.5,847.0,236.855,0.433884,-0.900969,0,2018-04-05
28561,1190,1,45.93,786.0,246.686,0.433884,-0.900969,1,2018-04-05
28562,1190,2,43.09,767.0,269.5,0.433884,-0.900969,2,2018-04-05
28563,1190,3,42.56,757.0,297.079,0.433884,-0.900969,3,2018-04-05
28564,1190,4,42.85,752.0,316.646,0.433884,-0.900969,4,2018-04-05
28565,1190,5,45.57,780.0,313.485,0.433884,-0.900969,5,2018-04-05
28566,1190,6,52.5,881.0,285.924,0.433884,-0.900969,6,2018-04-05
28567,1190,7,55.95,994.0,254.397,0.433884,-0.900969,7,2018-04-05
28568,1190,8,63.66,1048.0,239.898,0.433884,-0.900969,8,2018-04-05
28569,1190,9,55.92,982.0,251.345,0.433884,-0.900969,9,2018-04-05
28570,1190,10,49.95,946.0,283.767,0.433884,-0.900969,10,2018-04-05
28571,1190,11,48.48,897.0,311.239,0.433884,-0.900969,11,2018-04-05
28572,1190,12,45.36,885.0,312.738,0.433884,-0.900969,12,2018-04-05
28573,1190,13,39.99,861.0,310.008,0.433884,-0.900969,13,2018-04-05
28574,1190,14,39.99,835.0,327.127,0.433884,-0.900969,14,2018-04-05
28575,1190,15,45.07,898.0,360.364,0.433884,-0.900969,15,2018-04-05
28576,1190,16,46.97,879.0,374.216,0.433884,-0.900969,16,2018-04-05
28577,1190,17,49.95,883.0,355.603,0.433884,-0.900969,17,2018-04-05
28578,1190,18,53.95,941.0,317.199,0.433884,-0.900969,18,2018-04-05
28579,1190,19,63.66,1045.0,267.185,0.433884,-0.900969,19,2018-04-05
28580,1190,20,75.0,1196.0,224.832,0.433884,-0.900969,20,2018-04-05
28581,1190,21,57.07,1152.0,194.414,0.433884,-0.900969,21,2018-04-05
28582,1190,22,54.29,1053.0,173.299,0.433884,-0.900969,22,2018-04-05
28583,1190,23,49.5,959.0,152.65,0.433884,-0.900969,23,2018-04-05
28584,1191,0,53.07,841.0,142.172,-0.433884,-0.900969,0,2018-04-06
28585,1191,1,49.95,783.0,130.891,-0.433884,-0.900969,1,2018-04-06
28586,1191,2,46.45,759.0,111.74,-0.433884,-0.900969,2,2018-04-06
28587,1191,3,45.93,749.0,89.783,-0.433884,-0.900969,3,2018-04-06
28588,1191,4,44.85,749.0,64.593,-0.433884,-0.900969,4,2018-04-06
28589,1191,5,48.48,770.0,42.333,-0.433884,-0.900969,5,2018-04-06
28590,1191,6,55.1,863.0,27.551,-0.433884,-0.900969,6,2018-04-06
28591,1191,7,62.29,981.0,17.841,-0.433884,-0.900969,7,2018-04-06
28592,1191,8,81.0,1039.0,13.238,-0.433884,-0.900969,8,2018-04-06
28593,1191,9,67.3,978.0,14.439,-0.433884,-0.900969,9,2018-04-06
28594,1191,10,56.71,943.0,19.18,-0.433884,-0.900969,10,2018-04-06
28595,1191,11,50.95,920.0,33.703,-0.433884,-0.900969,11,2018-04-06
28596,1191,12,47.67,940.0,52.712,-0.433884,-0.900969,12,2018-04-06
28597,1191,13,46.16,926.0,62.189,-0.433884,-0.900969,13,2018-04-06
28598,1191,14,48.48,876.0,66.448,-0.433884,-0.900969,14,2018-04-06
28599,1191,15,50.09,861.0,71.796,-0.433884,-0.900969,15,2018-04-06
28600,1191,16,50.95,870.0,79.853,-0.433884,-0.900969,16,2018-04-06
28601,1191,17,52.5,912.0,92.776,-0.433884,-0.900969,17,2018-04-06
28602,1191,18,56.66,960.0,110.639,-0.433884,-0.900969,18,2018-04-06
28603,1191,19,68.87,1013.0,130.485,-0.433884,-0.900969,19,2018-04-06
28604,1191,20,77.49,1106.0,150.219,-0.433884,-0.900969,20,2018-04-06
28605,1191,21,59.21,1060.0,171.393,-0.433884,-0.900969,21,2018-04-06
28606,1191,22,55.0,980.0,194.217,-0.433884,-0.900969,22,2018-04-06
28607,1191,23,49.95,895.0,217.291,-0.433884,-0.900969,23,2018-04-06
28608,1192,0,51.4,839.0,229.887,-0.974928,-0.222521,0,2018-04-07
28609,1192,1,46.5,793.0,264.364,-0.974928,-0.222521,1,2018-04-07
28610,1192,2,44.83,765.0,295.131,-0.974928,-0.222521,2,2018-04-07
28611,1192,3,44.98,751.0,320.425,-0.974928,-0.222521,3,2018-04-07
28612,1192,4,45.76,756.0,340.407,-0.974928,-0.222521,4,2018-04-07
28613,1192,5,48.19,782.0,357.845,-0.974928,-0.222521,5,2018-04-07
28614,1192,6,53.24,899.0,374.635,-0.974928,-0.222521,6,2018-04-07
28615,1192,7,58.5,991.0,388.954,-0.974928,-0.222521,7,2018-04-07
28616,1192,8,65.0,1037.0,390.238,-0.974928,-0.222521,8,2018-04-07
28617,1192,9,56.17,1021.0,382.198,-0.974928,-0.222521,9,2018-04-07
28618,1192,10,48.48,1007.0,394.298,-0.974928,-0.222521,10,2018-04-07
28619,1192,11,44.37,928.0,431.451,-0.974928,-0.222521,11,2018-04-07
28620,1192,12,37.22,881.0,479.145,-0.974928,-0.222521,12,2018-04-07
28621,1192,13,21.74,853.0,522.174,-0.974928,-0.222521,13,2018-04-07
28622,1192,14,20.0,838.0,549.832,-0.974928,-0.222521,14,2018-04-07
28623,1192,15,29.94,849.0,566.594,-0.974928,-0.222521,15,2018-04-07
28624,1192,16,39.93,855.0,579.556,-0.974928,-0.222521,16,2018-04-07
28625,1192,17,48.48,886.0,594.493,-0.974928,-0.222521,17,2018-04-07
28626,1192,18,56.12,966.0,617.055,-0.974928,-0.222521,18,2018-04-07
28627,1192,19,69.0,1028.0,640.559,-0.974928,-0.222521,19,2018-04-07
28628,1192,20,77.89,1084.0,659.22,-0.974928,-0.222521,20,2018-04-07
28629,1192,21,76.33,1076.0,673.895,-0.974928,-0.222521,21,2018-04-07
28630,1192,22,56.44,1001.0,685.334,-0.974928,-0.222521,22,2018-04-07
28631,1192,23,51.4,887.0,692.977,-0.974928,-0.222521,23,2018-04-07
28632,1193,0,50.95,836.0,666.219,-0.781831,0.62349,0,2018-04-08
28633,1193,1,48.48,785.0,667.564,-0.781831,0.62349,1,2018-04-08
28634,1193,2,43.86,752.0,664.709,-0.781831,0.62349,2,2018-04-08
28635,1193,3,43.01,740.0,660.354,-0.781831,0.62349,3,2018-04-08
28636,1193,4,41.71,740.0,660.013,-0.781831,0.62349,4,2018-04-08
28637,1193,5,45.7,754.0,665.664,-0.781831,0.62349,5,2018-04-08
28638,1193,6,45.76,848.0,672.06,-0.781831,0.62349,6,2018-04-08
28639,1193,7,45.85,866.0,680.12,-0.781831,0.62349,7,2018-04-08
28640,1193,8,45.31,927.0,683.934,-0.781831,0.62349,8,2018-04-08
28641,1193,9,38.61,963.0,678.261,-0.781831,0.62349,9,2018-04-08
28642,1193,10,34.98,920.0,671.231,-0.781831,0.62349,10,2018-04-08
28643,1193,11,30.0,880.0,653.828,-0.781831,0.62349,11,2018-04-08
28644,1193,12,19.86,883.0,637.569,-0.781831,0.62349,12,2018-04-08
28645,1193,13,19.23,827.0,631.098,-0.781831,0.62349,13,2018-04-08
28646,1193,14,9.39,829.0,615.925,-0.781831,0.62349,14,2018-04-08
28647,1193,15,12.36,795.0,582.653,-0.781831,0.62349,15,2018-04-08
28648,1193,16,20.0,771.0,523.134,-0.781831,0.62349,16,2018-04-08
28649,1193,17,41.0,824.0,449.882,-0.781831,0.62349,17,2018-04-08
28650,1193,18,49.3,890.0,377.323,-0.781831,0.62349,18,2018-04-08
28651,1193,19,58.51,981.0,314.579,-0.781831,0.62349,19,2018-04-08
28652,1193,20,76.28,1111.0,284.624,-0.781831,0.62349,20,2018-04-08
28653,1193,21,60.4,1042.0,294.414,-0.781831,0.62349,21,2018-04-08
28654,1193,22,53.88,960.0,310.25,-0.781831,0.62349,22,2018-04-08
28655,1193,23,48.95,865.0,270.635,-0.781831,0.62349,23,2018-04-08
28656,1194,0,46.29,800.0,164.57,0.0,1.0,0,2018-04-09
28657,1194,1,35.0,759.0,162.744,0.0,1.0,1,2018-04-09
28658,1194,2,32.28,738.0,188.746,0.0,1.0,2,2018-04-09
28659,1194,3,33.68,726.0,221.654,0.0,1.0,3,2018-04-09
28660,1194,4,35.99,723.0,279.692,0.0,1.0,4,2018-04-09
28661,1194,5,40.0,750.0,335.052,0.0,1.0,5,2018-04-09
28662,1194,6,50.52,842.0,362.264,0.0,1.0,6,2018-04-09
28663,1194,7,61.9,960.0,374.806,0.0,1.0,7,2018-04-09
28664,1194,8,80.0,1053.0,392.508,0.0,1.0,8,2018-04-09
28665,1194,9,76.67,1060.0,427.967,0.0,1.0,9,2018-04-09
28666,1194,10,70.0,980.0,482.073,0.0,1.0,10,2018-04-09
28667,1194,11,60.0,934.0,523.25,0.0,1.0,11,2018-04-09
28668,1194,12,56.22,949.0,547.359,0.0,1.0,12,2018-04-09
28669,1194,13,50.52,930.0,564.862,0.0,1.0,13,2018-04-09
28670,1194,14,50.52,924.0,559.939,0.0,1.0,14,2018-04-09
28671,1194,15,50.52,928.0,536.342,0.0,1.0,15,2018-04-09
28672,1194,16,59.15,924.0,492.405,0.0,1.0,16,2018-04-09
28673,1194,17,57.47,946.0,418.164,0.0,1.0,17,2018-04-09
28674,1194,18,57.47,961.0,324.396,0.0,1.0,18,2018-04-09
28675,1194,19,67.48,1019.0,236.789,0.0,1.0,19,2018-04-09
28676,1194,20,75.53,1115.0,178.545,0.0,1.0,20,2018-04-09
28677,1194,21,59.0,1090.0,152.409,0.0,1.0,21,2018-04-09
28678,1194,22,54.52,1013.0,144.121,0.0,1.0,22,2018-04-09
28679,1194,23,49.07,903.0,141.478,0.0,1.0,23,2018-04-09
28680,1195,0,45.22,854.0,142.539,0.781831,0.62349,0,2018-04-10
28681,1195,1,35.2,771.0,158.37,0.781831,0.62349,1,2018-04-10
28682,1195,2,35.0,742.0,180.658,0.781831,0.62349,2,2018-04-10
28683,1195,3,35.0,740.0,210.136,0.781831,0.62349,3,2018-04-10
28684,1195,4,35.35,746.0,234.884,0.781831,0.62349,4,2018-04-10
28685,1195,5,43.02,763.0,238.876,0.781831,0.62349,5,2018-04-10
28686,1195,6,50.99,842.0,216.502,0.781831,0.62349,6,2018-04-10
28687,1195,7,54.54,970.0,175.672,0.781831,0.62349,7,2018-04-10
28688,1195,8,66.61,1023.0,133.676,0.781831,0.62349,8,2018-04-10
28689,1195,9,56.69,996.0,108.628,0.781831,0.62349,9,2018-04-10
28690,1195,10,52.5,949.0,83.017,0.781831,0.62349,10,2018-04-10
28691,1195,11,52.28,917.0,54.616,0.781831,0.62349,11,2018-04-10
28692,1195,12,50.0,966.0,42.627,0.781831,0.62349,12,2018-04-10
28693,1195,13,50.0,947.0,42.294,0.781831,0.62349,13,2018-04-10
28694,1195,14,51.21,959.0,43.449,0.781831,0.62349,14,2018-04-10
28695,1195,15,51.54,938.0,46.963,0.781831,0.62349,15,2018-04-10
28696,1195,16,54.13,961.0,56.888,0.781831,0.62349,16,2018-04-10
28697,1195,17,55.31,959.0,71.344,0.781831,0.62349,17,2018-04-10
28698,1195,18,59.23,958.0,93.957,0.781831,0.62349,18,2018-04-10
28699,1195,19,75.0,1003.0,127.236,0.781831,0.62349,19,2018-04-10
28700,1195,20,76.67,1114.0,155.394,0.781831,0.62349,20,2018-04-10
28701,1195,21,56.79,1100.0,170.253,0.781831,0.62349,21,2018-04-10
28702,1195,22,52.0,1020.0,181.857,0.781831,0.62349,22,2018-04-10
28703,1195,23,49.52,916.0,189.538,0.781831,0.62349,23,2018-04-10
28704,1196,0,54.57,963.0,304.901,0.974928,-0.222521,0,2018-04-11
28705,1196,1,50.52,1016.0,321.963,0.974928,-0.222521,1,2018-04-11
28706,1196,2,49.07,1008.0,340.703,0.974928,-0.222521,2,2018-04-11
28707,1196,3,46.05,991.0,354.027,0.974928,-0.222521,3,2018-04-11
28708,1196,4,46.05,990.0,369.859,0.974928,-0.222521,4,2018-04-11
28709,1196,5,49.07,995.0,389.402,0.974928,-0.222521,5,2018-04-11
28710,1196,6,55.03,1055.0,413.08,0.974928,-0.222521,6,2018-04-11
28711,1196,7,75.53,1139.0,432.34,0.974928,-0.222521,7,2018-04-11
28712,1196,8,90.49,1167.0,447.617,0.974928,-0.222521,8,2018-04-11
28713,1196,9,77.07,1153.0,465.711,0.974928,-0.222521,9,2018-04-11
28714,1196,10,60.82,1131.0,468.676,0.974928,-0.222521,10,2018-04-11
28715,1196,11,55.78,1076.0,436.089,0.974928,-0.222521,11,2018-04-11
28716,1196,12,51.51,1050.0,365.378,0.974928,-0.222521,12,2018-04-11
28717,1196,13,51.41,1037.0,277.843,0.974928,-0.222521,13,2018-04-11
28718,1196,14,51.5,1095.0,201.309,0.974928,-0.222521,14,2018-04-11
28719,1196,15,52.0,1071.0,172.139,0.974928,-0.222521,15,2018-04-11
28720,1196,16,54.57,1101.0,177.701,0.974928,-0.222521,16,2018-04-11
28721,1196,17,55.0,1104.0,176.699,0.974928,-0.222521,17,2018-04-11
28722,1196,18,54.99,1144.0,162.437,0.974928,-0.222521,18,2018-04-11
28723,1196,19,60.82,1189.0,155.404,0.974928,-0.222521,19,2018-04-11
28724,1196,20,68.56,1316.0,163.83,0.974928,-0.222521,20,2018-04-11
28725,1196,21,60.59,1342.0,183.156,0.974928,-0.222521,21,2018-04-11
28726,1196,22,55.64,1247.0,213.06,0.974928,-0.222521,22,2018-04-11
28727,1196,23,51.41,1156.0,248.344,0.974928,-0.222521,23,2018-04-11
28728,1197,0,49.52,855.0,279.057,0.433884,-0.900969,0,2018-04-12
28729,1197,1,47.93,801.0,298.005,0.433884,-0.900969,1,2018-04-12
28730,1197,2,46.0,778.0,303.735,0.433884,-0.900969,2,2018-04-12
28731,1197,3,45.0,772.0,296.042,0.433884,-0.900969,3,2018-04-12
28732,1197,4,45.08,776.0,288.057,0.433884,-0.900969,4,2018-04-12
28733,1197,5,48.19,795.0,275.177,0.433884,-0.900969,5,2018-04-12
28734,1197,6,52.76,884.0,257.161,0.433884,-0.900969,6,2018-04-12
28735,1197,7,64.63,1013.0,239.23,0.433884,-0.900969,7,2018-04-12
28736,1197,8,80.5,1097.0,229.303,0.433884,-0.900969,8,2018-04-12
28737,1197,9,69.59,1103.0,255.19,0.433884,-0.900969,9,2018-04-12
28738,1197,10,58.74,1078.0,322.757,0.433884,-0.900969,10,2018-04-12
28739,1197,11,54.96,1028.0,398.547,0.433884,-0.900969,11,2018-04-12
28740,1197,12,52.61,1006.0,465.917,0.433884,-0.900969,12,2018-04-12
28741,1197,13,52.34,1024.0,508.715,0.433884,-0.900969,13,2018-04-12
28742,1197,14,50.86,989.0,527.516,0.433884,-0.900969,14,2018-04-12
28743,1197,15,52.0,982.0,533.116,0.433884,-0.900969,15,2018-04-12
28744,1197,16,51.99,973.0,509.211,0.433884,-0.900969,16,2018-04-12
28745,1197,17,51.99,991.0,458.563,0.433884,-0.900969,17,2018-04-12
28746,1197,18,52.96,1042.0,397.481,0.433884,-0.900969,18,2018-04-12
28747,1197,19,61.29,1117.0,328.301,0.433884,-0.900969,19,2018-04-12
28748,1197,20,66.36,1140.0,259.512,0.433884,-0.900969,20,2018-04-12
28749,1197,21,54.63,1106.0,203.376,0.433884,-0.900969,21,2018-04-12
28750,1197,22,52.0,1019.0,170.594,0.433884,-0.900969,22,2018-04-12
28751,1197,23,48.41,956.0,158.999,0.433884,-0.900969,23,2018-04-12
28752,1198,0,51.04,762.0,121.95,-0.433884,-0.900969,0,2018-04-13
28753,1198,1,48.66,723.0,127.702,-0.433884,-0.900969,1,2018-04-13
28754,1198,2,45.33,706.0,134.818,-0.433884,-0.900969,2,2018-04-13
28755,1198,3,45.33,701.0,142.98,-0.433884,-0.900969,3,2018-04-13
28756,1198,4,45.66,715.0,147.726,-0.433884,-0.900969,4,2018-04-13
28757,1198,5,49.07,746.0,144.542,-0.433884,-0.900969,5,2018-04-13
28758,1198,6,55.21,833.0,135.911,-0.433884,-0.900969,6,2018-04-13
28759,1198,7,61.3,949.0,125.534,-0.433884,-0.900969,7,2018-04-13
28760,1198,8,77.07,1019.0,106.502,-0.433884,-0.900969,8,2018-04-13
28761,1198,9,65.04,978.0,84.29,-0.433884,-0.900969,9,2018-04-13
28762,1198,10,58.74,903.0,75.745,-0.433884,-0.900969,10,2018-04-13
28763,1198,11,55.21,862.0,88.353,-0.433884,-0.900969,11,2018-04-13
28764,1198,12,50.12,871.0,112.179,-0.433884,-0.900969,12,2018-04-13
28765,1198,13,49.55,845.0,129.039,-0.433884,-0.900969,13,2018-04-13
28766,1198,14,50.11,808.0,132.214,-0.433884,-0.900969,14,2018-04-13
28767,1198,15,51.3,793.0,141.205,-0.433884,-0.900969,15,2018-04-13
28768,1198,16,52.0,796.0,169.671,-0.433884,-0.900969,16,2018-04-13
28769,1198,17,55.21,857.0,204.875,-0.433884,-0.900969,17,2018-04-13
28770,1198,18,57.21,903.0,248.274,-0.433884,-0.900969,18,2018-04-13
28771,1198,19,61.58,971.0,300.065,-0.433884,-0.900969,19,2018-04-13
28772,1198,20,76.67,1083.0,346.811,-0.433884,-0.900969,20,2018-04-13
28773,1198,21,57.03,1057.0,381.634,-0.433884,-0.900969,21,2018-04-13
28774,1198,22,54.45,974.0,410.361,-0.433884,-0.900969,22,2018-04-13
