IDX__global,IDX__step,IDX__sub_step,TARG__MGP_SUD,FUTU__D_SUD,FUTU__WIND_SUD,CONST__wd_sin,CONST__wd_cos,Hour,Date
29870,1244,14,58.17,2906.0,159.396,0.781831,0.62349,14,2018-05-29
29871,1244,15,60.1,2947.0,191.218,0.781831,0.62349,15,2018-05-29
29872,1244,16,65.21,2994.0,219.254,0.781831,0.62349,16,2018-05-29
29873,1244,17,63.26,3025.0,223.911,0.781831,0.62349,17,2018-05-29
29874,1244,18,66.11,2984.0,199.154,0.781831,0.62349,18,2018-05-29
29875,1244,19,80.0,3051.0,168.425,0.781831,0.62349,19,2018-05-29
29876,1244,20,81.2,3323.0,150.297,0.781831,0.62349,20,2018-05-29
29877,1244,21,80.0,3319.0,136.577,0.781831,0.62349,21,2018-05-29
29878,1244,22,63.26,3060.0,125.35,0.781831,0.62349,22,2018-05-29
29879,1244,23,55.01,2790.0,105.45,0.781831,0.62349,23,2018-05-29
29880,1245,0,59.79,2424.0,128.715,0.974928,-0.222521,0,2018-05-30
29881,1245,1,55.01,2194.0,102.902,0.974928,-0.222521,1,2018-05-30
29882,1245,2,54.75,2117.0,81.928,0.974928,-0.222521,2,2018-05-30
29883,1245,3,53.51,2063.0,71.671,0.974928,-0.222521,3,2018-05-30
29884,1245,4,53.51,2069.0,67.799,0.974928,-0.222521,4,2018-05-30
29885,1245,5,54.01,2087.0,67.467,0.974928,-0.222521,5,2018-05-30
29886,1245,6,55.04,2236.0,67.837,0.974928,-0.222521,6,2018-05-30
29887,1245,7,62.14,2646.0,66.26,0.974928,-0.222521,7,2018-05-30
29888,1245,8,75.0,2927.0,65.501,0.974928,-0.222521,8,2018-05-30
29889,1245,9,67.45,3008.0,66.92,0.974928,-0.222521,9,2018-05-30
29890,1245,10,60.18,3127.0,75.508,0.974928,-0.222521,10,2018-05-30
29891,1245,11,58.21,3183.0,90.144,0.974928,-0.222521,11,2018-05-30
29892,1245,12,56.22,3196.0,107.25,0.974928,-0.222521,12,2018-05-30
29893,1245,13,56.53,3055.0,124.811,0.974928,-0.222521,13,2018-05-30
29894,1245,14,57.24,2921.0,143.659,0.974928,-0.222521,14,2018-05-30
29895,1245,15,60.81,2921.0,167.273,0.974928,-0.222521,15,2018-05-30
29896,1245,16,63.61,2936.0,190.794,0.974928,-0.222521,16,2018-05-30
29897,1245,17,63.37,3029.0,192.259,0.974928,-0.222521,17,2018-05-30
29898,1245,18,66.66,3019.0,165.905,0.974928,-0.222521,18,2018-05-30
29899,1245,19,79.6,3089.0,140.808,0.974928,-0.222521,19,2018-05-30
29900,1245,20,80.0,3262.0,122.047,0.974928,-0.222521,20,2018-05-30
29901,1245,21,80.0,3238.0,108.031,0.974928,-0.222521,21,2018-05-30
29902,1245,22,61.78,2960.0,103.455,0.974928,-0.222521,22,2018-05-30
29903,1245,23,55.01,2665.0,96.804,0.974928,-0.222521,23,2018-05-30
29904,1246,0,60.0,2603.0,91.258,0.433884,-0.900969,0,2018-05-31
29905,1246,1,79.53,2463.0,94.639,0.433884,-0.900969,1,2018-05-31
29906,1246,2,55.01,2366.0,97.91,0.433884,-0.900969,2,2018-05-31
29907,1246,3,55.01,2294.0,91.31,0.433884,-0.900969,3,2018-05-31
29908,1246,4,55.01,2317.0,82.987,0.433884,-0.900969,4,2018-05-31
29909,1246,5,55.01,2317.0,78.35,0.433884,-0.900969,5,2018-05-31
29910,1246,6,63.26,2339.0,75.346,0.433884,-0.900969,6,2018-05-31
29911,1246,7,77.74,2622.0,67.26,0.433884,-0.900969,7,2018-05-31
29912,1246,8,81.2,2900.0,60.011,0.433884,-0.900969,8,2018-05-31
29913,1246,9,79.53,3047.0,62.263,0.433884,-0.900969,9,2018-05-31
29914,1246,10,71.13,3313.0,77.942,0.433884,-0.900969,10,2018-05-31
29915,1246,11,66.06,3286.0,105.116,0.433884,-0.900969,11,2018-05-31
29916,1246,12,58.41,3243.0,143.985,0.433884,-0.900969,12,2018-05-31
29917,1246,13,58.3,3123.0,191.418,0.433884,-0.900969,13,2018-05-31
29918,1246,14,63.26,2997.0,234.823,0.433884,-0.900969,14,2018-05-31
29919,1246,15,65.08,2991.0,292.757,0.433884,-0.900969,15,2018-05-31
29920,1246,16,66.32,2967.0,354.972,0.433884,-0.900969,16,2018-05-31
29921,1246,17,66.15,2950.0,386.937,0.433884,-0.900969,17,2018-05-31
29922,1246,18,72.61,2945.0,395.662,0.433884,-0.900969,18,2018-05-31
29923,1246,19,80.0,3002.0,379.931,0.433884,-0.900969,19,2018-05-31
29924,1246,20,81.2,3331.0,377.922,0.433884,-0.900969,20,2018-05-31
29925,1246,21,80.0,3385.0,386.733,0.433884,-0.900969,21,2018-05-31
29926,1246,22,71.13,3168.0,363.669,0.433884,-0.900969,22,2018-05-31
29927,1246,23,58.08,2847.0,330.427,0.433884,-0.900969,23,2018-05-31
29928,1247,0,79.6,2659.0,552.601,-0.433884,-0.900969,0,2018-06-01
29929,1247,1,65.53,2516.0,631.676,-0.433884,-0.900969,1,2018-06-01
29930,1247,2,54.01,2370.0,700.774,-0.433884,-0.900969,2,2018-06-01
29931,1247,3,54.01,2336.0,744.436,-0.433884,-0.900969,3,2018-06-01
29932,1247,4,54.01,2337.0,753.131,-0.433884,-0.900969,4,2018-06-01
29933,1247,5,54.01,2297.0,701.124,-0.433884,-0.900969,5,2018-06-01
29934,1247,6,57.0,2389.0,609.681,-0.433884,-0.900969,6,2018-06-01
29935,1247,7,67.14,2787.0,499.36,-0.433884,-0.900969,7,2018-06-01
29936,1247,8,77.35,3059.0,401.157,-0.433884,-0.900969,8,2018-06-01
29937,1247,9,71.56,3129.0,334.485,-0.433884,-0.900969,9,2018-06-01
29938,1247,10,67.14,2748.0,297.627,-0.433884,-0.900969,10,2018-06-01
29939,1247,11,64.06,3031.0,288.433,-0.433884,-0.900969,11,2018-06-01
29940,1247,12,56.02,3273.0,313.566,-0.433884,-0.900969,12,2018-06-01
29941,1247,13,56.02,3207.0,372.754,-0.433884,-0.900969,13,2018-06-01
29942,1247,14,59.41,2932.0,454.003,-0.433884,-0.900969,14,2018-06-01
29943,1247,15,65.0,3224.0,536.793,-0.433884,-0.900969,15,2018-06-01
29944,1247,16,67.14,3073.0,593.752,-0.433884,-0.900969,16,2018-06-01
29945,1247,17,66.97,3278.0,588.84,-0.433884,-0.900969,17,2018-06-01
29946,1247,18,71.56,3455.0,530.401,-0.433884,-0.900969,18,2018-06-01
29947,1247,19,80.0,3393.0,469.363,-0.433884,-0.900969,19,2018-06-01
29948,1247,20,81.2,3559.0,432.995,-0.433884,-0.900969,20,2018-06-01
29949,1247,21,80.0,3622.0,419.399,-0.433884,-0.900969,21,2018-06-01
29950,1247,22,71.13,3342.0,433.107,-0.433884,-0.900969,22,2018-06-01
29951,1247,23,57.97,3034.0,451.321,-0.433884,-0.900969,23,2018-06-01
29952,1248,0,80.0,2528.0,518.949,-0.974928,-0.222521,0,2018-06-02
29953,1248,1,80.0,2411.0,480.501,-0.974928,-0.222521,1,2018-06-02
29954,1248,2,79.71,2350.0,443.324,-0.974928,-0.222521,2,2018-06-02
29955,1248,3,79.6,2322.0,420.958,-0.974928,-0.222521,3,2018-06-02
29956,1248,4,79.6,2349.0,393.529,-0.974928,-0.222521,4,2018-06-02
29957,1248,5,70.0,2285.0,366.451,-0.974928,-0.222521,5,2018-06-02
29958,1248,6,70.0,2194.0,310.252,-0.974928,-0.222521,6,2018-06-02
29959,1248,7,68.86,2314.0,229.322,-0.974928,-0.222521,7,2018-06-02
29960,1248,8,55.01,2452.0,152.874,-0.974928,-0.222521,8,2018-06-02
29961,1248,9,55.01,2560.0,100.182,-0.974928,-0.222521,9,2018-06-02
29962,1248,10,54.51,2589.0,83.709,-0.974928,-0.222521,10,2018-06-02
29963,1248,11,45.97,2508.0,92.308,-0.974928,-0.222521,11,2018-06-02
29964,1248,12,40.25,2494.0,118.109,-0.974928,-0.222521,12,2018-06-02
29965,1248,13,36.21,2351.0,161.531,-0.974928,-0.222521,13,2018-06-02
29966,1248,14,36.45,2130.0,219.798,-0.974928,-0.222521,14,2018-06-02
29967,1248,15,40.63,2118.0,282.352,-0.974928,-0.222521,15,2018-06-02
29968,1248,16,53.19,2210.0,326.098,-0.974928,-0.222521,16,2018-06-02
29969,1248,17,54.51,2380.0,331.426,-0.974928,-0.222521,17,2018-06-02
29970,1248,18,68.55,2694.0,308.276,-0.974928,-0.222521,18,2018-06-02
29971,1248,19,80.0,2888.0,288.352,-0.974928,-0.222521,19,2018-06-02
29972,1248,20,81.61,3137.0,279.16,-0.974928,-0.222521,20,2018-06-02
29973,1248,21,81.61,3232.0,279.757,-0.974928,-0.222521,21,2018-06-02
29974,1248,22,81.2,2901.0,279.294,-0.974928,-0.222521,22,2018-06-02
29975,1248,23,79.6,2618.0,281.304,-0.974928,-0.222521,23,2018-06-02
29976,1249,0,80.0,2665.0,213.563,-0.781831,0.62349,0,2018-06-03
29977,1249,1,79.6,2494.0,213.577,-0.781831,0.62349,1,2018-06-03
29978,1249,2,78.98,2446.0,213.123,-0.781831,0.62349,2,2018-06-03
29979,1249,3,75.01,2416.0,209.116,-0.781831,0.62349,3,2018-06-03
29980,1249,4,75.01,2393.0,190.563,-0.781831,0.62349,4,2018-06-03
29981,1249,5,78.01,2244.0,156.236,-0.781831,0.62349,5,2018-06-03
29982,1249,6,70.0,2259.0,120.572,-0.781831,0.62349,6,2018-06-03
29983,1249,7,68.78,2354.0,84.307,-0.781831,0.62349,7,2018-06-03
29984,1249,8,55.01,2660.0,53.815,-0.781831,0.62349,8,2018-06-03
29985,1249,9,55.01,2955.0,42.811,-0.781831,0.62349,9,2018-06-03
29986,1249,10,54.51,3012.0,48.118,-0.781831,0.62349,10,2018-06-03
29987,1249,11,36.1,3047.0,62.516,-0.781831,0.62349,11,2018-06-03
29988,1249,12,34.07,3197.0,94.868,-0.781831,0.62349,12,2018-06-03
29989,1249,13,26.0,3036.0,152.96,-0.781831,0.62349,13,2018-06-03
29990,1249,14,24.42,2888.0,231.095,-0.781831,0.62349,14,2018-06-03
29991,1249,15,33.53,2904.0,308.276,-0.781831,0.62349,15,2018-06-03
29992,1249,16,42.99,2960.0,342.071,-0.781831,0.62349,16,2018-06-03
29993,1249,17,54.06,2933.0,319.877,-0.781831,0.62349,17,2018-06-03
29994,1249,18,55.01,2999.0,264.78,-0.781831,0.62349,18,2018-06-03
29995,1249,19,75.0,3102.0,209.42,-0.781831,0.62349,19,2018-06-03
29996,1249,20,80.0,3447.0,170.791,-0.781831,0.62349,20,2018-06-03
29997,1249,21,81.61,3738.0,134.53,-0.781831,0.62349,21,2018-06-03
29998,1249,22,80.0,3622.0,106.996,-0.781831,0.62349,22,2018-06-03
29999,1249,23,76.0,3421.0,98.188,-0.781831,0.62349,23,2018-06-03
30000,1250,0,84.37,2876.0,87.79,0.0,1.0,0,2018-06-04
30001,1250,1,79.71,2695.0,94.438,0.0,1.0,1,2018-06-04
30002,1250,2,79.5,2641.0,112.388,0.0,1.0,2,2018-06-04
30003,1250,3,79.44,2591.0,130.153,0.0,1.0,3,2018-06-04
30004,1250,4,70.0,2561.0,133.867,0.0,1.0,4,2018-06-04
30005,1250,5,70.0,2465.0,127.47,0.0,1.0,5,2018-06-04
30006,1250,6,79.44,2699.0,124.282,0.0,1.0,6,2018-06-04
30007,1250,7,79.71,3081.0,125.519,0.0,1.0,7,2018-06-04
30008,1250,8,84.82,3420.0,124.071,0.0,1.0,8,2018-06-04
30009,1250,9,80.0,3619.0,115.149,0.0,1.0,9,2018-06-04
30010,1250,10,70.0,3629.0,120.305,0.0,1.0,10,2018-06-04
30011,1250,11,68.11,3723.0,155.7,0.0,1.0,11,2018-06-04
30012,1250,12,62.83,3679.0,284.223,0.0,1.0,12,2018-06-04
30013,1250,13,63.51,3649.0,416.827,0.0,1.0,13,2018-06-04
30014,1250,14,65.81,3567.0,453.849,0.0,1.0,14,2018-06-04
30015,1250,15,65.9,3718.0,530.842,0.0,1.0,15,2018-06-04
30016,1250,16,68.44,3536.0,625.381,0.0,1.0,16,2018-06-04
30017,1250,17,65.9,3699.0,655.301,0.0,1.0,17,2018-06-04
30018,1250,18,65.7,3751.0,677.986,0.0,1.0,18,2018-06-04
30019,1250,19,73.36,3749.0,725.423,0.0,1.0,19,2018-06-04
30020,1250,20,84.37,3899.0,774.509,0.0,1.0,20,2018-06-04
30021,1250,21,84.37,3882.0,817.502,0.0,1.0,21,2018-06-04
30022,1250,22,62.83,3636.0,891.895,0.0,1.0,22,2018-06-04
30023,1250,23,59.01,3276.0,1005.245,0.0,1.0,23,2018-06-04
30024,1251,0,57.13,2900.0,887.33,0.781831,0.62349,0,2018-06-05
30025,1251,1,55.94,2714.0,1028.219,0.781831,0.62349,1,2018-06-05
30026,1251,2,48.0,2641.0,1185.593,0.781831,0.62349,2,2018-06-05
30027,1251,3,42.31,2586.0,1331.741,0.781831,0.62349,3,2018-06-05
30028,1251,4,39.9,2582.0,1422.116,0.781831,0.62349,4,2018-06-05
30029,1251,5,41.63,2498.0,1426.917,0.781831,0.62349,5,2018-06-05
30030,1251,6,58.61,2671.0,1394.177,0.781831,0.62349,6,2018-06-05
30031,1251,7,63.53,3102.0,1390.087,0.781831,0.62349,7,2018-06-05
30032,1251,8,73.33,3432.0,1385.226,0.781831,0.62349,8,2018-06-05
30033,1251,9,70.0,3620.0,1360.862,0.781831,0.62349,9,2018-06-05
30034,1251,10,66.84,3703.0,1329.489,0.781831,0.62349,10,2018-06-05
30035,1251,11,63.15,3666.0,1281.101,0.781831,0.62349,11,2018-06-05
30036,1251,12,56.29,3657.0,1287.054,0.781831,0.62349,12,2018-06-05
30037,1251,13,56.15,3591.0,1393.598,0.781831,0.62349,13,2018-06-05
30038,1251,14,58.81,3607.0,1508.102,0.781831,0.62349,14,2018-06-05
30039,1251,15,61.18,3669.0,1547.723,0.781831,0.62349,15,2018-06-05
30040,1251,16,66.18,3635.0,1493.306,0.781831,0.62349,16,2018-06-05
30041,1251,17,61.56,3716.0,1396.899,0.781831,0.62349,17,2018-06-05
30042,1251,18,63.15,3700.0,1264.059,0.781831,0.62349,18,2018-06-05
30043,1251,19,67.63,3701.0,1083.454,0.781831,0.62349,19,2018-06-05
30044,1251,20,67.63,3771.0,944.041,0.781831,0.62349,20,2018-06-05
30045,1251,21,66.84,3763.0,878.619,0.781831,0.62349,21,2018-06-05
30046,1251,22,60.52,3546.0,859.216,0.781831,0.62349,22,2018-06-05
30047,1251,23,56.29,3198.0,905.628,0.781831,0.62349,23,2018-06-05
30048,1252,0,58.56,2961.0,963.405,0.974928,-0.222521,0,2018-06-06
30049,1252,1,56.29,2752.0,1037.311,0.974928,-0.222521,1,2018-06-06
30050,1252,2,52.55,2614.0,1047.806,0.974928,-0.222521,2,2018-06-06
30051,1252,3,49.86,2559.0,979.826,0.974928,-0.222521,3,2018-06-06
30052,1252,4,40.14,2462.0,887.253,0.974928,-0.222521,4,2018-06-06
30053,1252,5,42.03,2393.0,795.962,0.974928,-0.222521,5,2018-06-06
30054,1252,6,55.0,2547.0,651.402,0.974928,-0.222521,6,2018-06-06
30055,1252,7,60.06,2889.0,484.63,0.974928,-0.222521,7,2018-06-06
30056,1252,8,66.9,3143.0,362.606,0.974928,-0.222521,8,2018-06-06
30057,1252,9,65.65,3174.0,276.288,0.974928,-0.222521,9,2018-06-06
30058,1252,10,61.05,3145.0,266.788,0.974928,-0.222521,10,2018-06-06
30059,1252,11,60.07,3225.0,282.683,0.974928,-0.222521,11,2018-06-06
30060,1252,12,54.9,3599.0,277.116,0.974928,-0.222521,12,2018-06-06
30061,1252,13,54.9,3595.0,276.976,0.974928,-0.222521,13,2018-06-06
30062,1252,14,60.07,3156.0,287.557,0.974928,-0.222521,14,2018-06-06
30063,1252,15,62.51,3308.0,310.253,0.974928,-0.222521,15,2018-06-06
30064,1252,16,65.0,3690.0,348.752,0.974928,-0.222521,16,2018-06-06
30065,1252,17,68.41,3660.0,385.706,0.974928,-0.222521,17,2018-06-06
30066,1252,18,62.59,3629.0,378.1,0.974928,-0.222521,18,2018-06-06
30067,1252,19,70.36,3630.0,296.332,0.974928,-0.222521,19,2018-06-06
30068,1252,20,84.37,3747.0,204.74,0.974928,-0.222521,20,2018-06-06
30069,1252,21,84.37,3839.0,152.081,0.974928,-0.222521,21,2018-06-06
30070,1252,22,70.0,3489.0,120.253,0.974928,-0.222521,22,2018-06-06
30071,1252,23,58.56,3183.0,104.131,0.974928,-0.222521,23,2018-06-06
30072,1253,0,70.0,3058.0,109.845,0.433884,-0.900969,0,2018-06-07
30073,1253,1,66.15,2845.0,99.782,0.433884,-0.900969,1,2018-06-07
30074,1253,2,64.31,2691.0,97.664,0.433884,-0.900969,2,2018-06-07
30075,1253,3,58.56,2639.0,90.275,0.433884,-0.900969,3,2018-06-07
30076,1253,4,58.56,2700.0,77.514,0.433884,-0.900969,4,2018-06-07
30077,1253,5,58.56,2715.0,68.132,0.433884,-0.900969,5,2018-06-07
30078,1253,6,66.15,2997.0,53.853,0.433884,-0.900969,6,2018-06-07
30079,1253,7,67.15,3360.0,45.103,0.433884,-0.900969,7,2018-06-07
30080,1253,8,73.83,3580.0,50.776,0.433884,-0.900969,8,2018-06-07
30081,1253,9,68.25,3726.0,74.649,0.433884,-0.900969,9,2018-06-07
30082,1253,10,66.15,3900.0,118.361,0.433884,-0.900969,10,2018-06-07
30083,1253,11,64.15,3865.0,178.743,0.433884,-0.900969,11,2018-06-07
30084,1253,12,56.29,3643.0,255.186,0.433884,-0.900969,12,2018-06-07
30085,1253,13,56.29,3581.0,346.67,0.433884,-0.900969,13,2018-06-07
30086,1253,14,62.17,3628.0,445.854,0.433884,-0.900969,14,2018-06-07
30087,1253,15,66.15,3696.0,537.202,0.433884,-0.900969,15,2018-06-07
30088,1253,16,68.0,4109.0,617.881,0.433884,-0.900969,16,2018-06-07
30089,1253,17,66.15,4045.0,674.053,0.433884,-0.900969,17,2018-06-07
30090,1253,18,66.15,4019.0,678.489,0.433884,-0.900969,18,2018-06-07
30091,1253,19,75.0,3988.0,644.826,0.433884,-0.900969,19,2018-06-07
30092,1253,20,84.37,4014.0,590.434,0.433884,-0.900969,20,2018-06-07
30093,1253,21,84.37,4094.0,542.542,0.433884,-0.900969,21,2018-06-07
30094,1253,22,67.15,3791.0,523.048,0.433884,-0.900969,22,2018-06-07
30095,1253,23,59.56,3513.0,516.059,0.433884,-0.900969,23,2018-06-07
30096,1254,0,59.24,3027.0,510.568,-0.433884,-0.900969,0,2018-06-08
30097,1254,1,56.29,2852.0,446.158,-0.433884,-0.900969,1,2018-06-08
30098,1254,2,56.29,2769.0,397.075,-0.433884,-0.900969,2,2018-06-08
30099,1254,3,55.89,2660.0,349.03,-0.433884,-0.900969,3,2018-06-08
30100,1254,4,55.04,2659.0,309.12,-0.433884,-0.900969,4,2018-06-08
30101,1254,5,56.29,2662.0,279.4,-0.433884,-0.900969,5,2018-06-08
30102,1254,6,58.56,2860.0,249.527,-0.433884,-0.900969,6,2018-06-08
30103,1254,7,65.65,3223.0,222.92,-0.433884,-0.900969,7,2018-06-08
30104,1254,8,79.44,3595.0,218.967,-0.433884,-0.900969,8,2018-06-08
30105,1254,9,79.44,3719.0,240.997,-0.433884,-0.900969,9,2018-06-08
30106,1254,10,74.01,3602.0,305.354,-0.433884,-0.900969,10,2018-06-08
30107,1254,11,71.0,3748.0,425.087,-0.433884,-0.900969,11,2018-06-08
30108,1254,12,61.43,3721.0,603.275,-0.433884,-0.900969,12,2018-06-08
30109,1254,13,55.04,3661.0,792.765,-0.433884,-0.900969,13,2018-06-08
30110,1254,14,59.39,3602.0,972.954,-0.433884,-0.900969,14,2018-06-08
30111,1254,15,61.15,3732.0,1185.87,-0.433884,-0.900969,15,2018-06-08
30112,1254,16,60.0,3757.0,1388.112,-0.433884,-0.900969,16,2018-06-08
30113,1254,17,59.24,3892.0,1509.432,-0.433884,-0.900969,17,2018-06-08
30114,1254,18,59.12,3814.0,1515.359,-0.433884,-0.900969,18,2018-06-08
30115,1254,19,62.89,3851.0,1479.926,-0.433884,-0.900969,19,2018-06-08
30116,1254,20,62.9,4014.0,1509.889,-0.433884,-0.900969,20,2018-06-08
30117,1254,21,61.45,4057.0,1615.747,-0.433884,-0.900969,21,2018-06-08
30118,1254,22,56.29,3737.0,1749.82,-0.433884,-0.900969,22,2018-06-08
30119,1254,23,51.41,3385.0,1820.48,-0.433884,-0.900969,23,2018-06-08
30120,1255,0,57.29,3014.0,2066.745,-0.974928,-0.222521,0,2018-06-09
30121,1255,1,52.0,2828.0,1936.087,-0.974928,-0.222521,1,2018-06-09
30122,1255,2,41.0,2760.0,1851.808,-0.974928,-0.222521,2,2018-06-09
30123,1255,3,40.0,2653.0,1819.221,-0.974928,-0.222521,3,2018-06-09
30124,1255,4,38.61,2594.0,1804.333,-0.974928,-0.222521,4,2018-06-09
30125,1255,5,38.3,2525.0,1802.961,-0.974928,-0.222521,5,2018-06-09
30126,1255,6,38.9,2601.0,1769.117,-0.974928,-0.222521,6,2018-06-09
30127,1255,7,57.29,2851.0,1716.917,-0.974928,-0.222521,7,2018-06-09
30128,1255,8,55.64,3177.0,1669.515,-0.974928,-0.222521,8,2018-06-09
30129,1255,9,54.27,3353.0,1592.81,-0.974928,-0.222521,9,2018-06-09
30130,1255,10,50.0,3283.0,1505.775,-0.974928,-0.222521,10,2018-06-09
30131,1255,11,41.4,3439.0,1442.825,-0.974928,-0.222521,11,2018-06-09
30132,1255,12,40.0,3374.0,1423.297,-0.974928,-0.222521,12,2018-06-09
30133,1255,13,39.57,3265.0,1421.14,-0.974928,-0.222521,13,2018-06-09
30134,1255,14,38.95,3252.0,1413.131,-0.974928,-0.222521,14,2018-06-09
30135,1255,15,39.48,2979.0,1413.977,-0.974928,-0.222521,15,2018-06-09
30136,1255,16,39.0,3057.0,1412.625,-0.974928,-0.222521,16,2018-06-09
30137,1255,17,55.64,3186.0,1370.845,-0.974928,-0.222521,17,2018-06-09
30138,1255,18,59.56,3358.0,1287.977,-0.974928,-0.222521,18,2018-06-09
30139,1255,19,68.98,3459.0,1190.228,-0.974928,-0.222521,19,2018-06-09
30140,1255,20,76.17,3732.0,1113.538,-0.974928,-0.222521,20,2018-06-09
30141,1255,21,76.17,3740.0,1089.063,-0.974928,-0.222521,21,2018-06-09
30142,1255,22,62.25,3472.0,1122.985,-0.974928,-0.222521,22,2018-06-09
30143,1255,23,57.29,3206.0,1170.337,-0.974928,-0.222521,23,2018-06-09
30144,1256,0,64.97,2902.0,1251.874,-0.781831,0.62349,0,2018-06-10
30145,1256,1,64.31,2723.0,1301.521,-0.781831,0.62349,1,2018-06-10
30146,1256,2,58.56,2607.0,1329.978,-0.781831,0.62349,2,2018-06-10
30147,1256,3,58.56,2531.0,1328.714,-0.781831,0.62349,3,2018-06-10
30148,1256,4,58.56,2512.0,1277.175,-0.781831,0.62349,4,2018-06-10
30149,1256,5,54.99,2418.0,1182.272,-0.781831,0.62349,5,2018-06-10
30150,1256,6,59.56,2415.0,1015.47,-0.781831,0.62349,6,2018-06-10
30151,1256,7,59.56,2537.0,812.595,-0.781831,0.62349,7,2018-06-10
30152,1256,8,59.56,2672.0,670.579,-0.781831,0.62349,8,2018-06-10
30153,1256,9,53.24,2846.0,643.423,-0.781831,0.62349,9,2018-06-10
30154,1256,10,55.61,2925.0,745.265,-0.781831,0.62349,10,2018-06-10
30155,1256,11,52.93,3034.0,896.139,-0.781831,0.62349,11,2018-06-10
30156,1256,12,46.0,3181.0,1010.519,-0.781831,0.62349,12,2018-06-10
30157,1256,13,39.02,2950.0,1092.528,-0.781831,0.62349,13,2018-06-10
30158,1256,14,37.3,2842.0,1158.581,-0.781831,0.62349,14,2018-06-10
30159,1256,15,40.99,3070.0,1193.619,-0.781831,0.62349,15,2018-06-10
30160,1256,16,50.0,2698.0,1180.862,-0.781831,0.62349,16,2018-06-10
30161,1256,17,52.03,2997.0,1094.579,-0.781831,0.62349,17,2018-06-10
30162,1256,18,56.64,3154.0,943.753,-0.781831,0.62349,18,2018-06-10
30163,1256,19,60.39,3299.0,754.454,-0.781831,0.62349,19,2018-06-10
30164,1256,20,74.3,3399.0,564.013,-0.781831,0.62349,20,2018-06-10
30165,1256,21,75.81,3586.0,429.025,-0.781831,0.62349,21,2018-06-10
30166,1256,22,74.3,3445.0,362.979,-0.781831,0.62349,22,2018-06-10
30167,1256,23,60.4,3172.0,355.179,-0.781831,0.62349,23,2018-06-10
30168,1257,0,61.97,2720.0,158.517,0.0,1.0,0,2018-06-11
30169,1257,1,58.97,2563.0,182.772,0.0,1.0,1,2018-06-11
30170,1257,2,58.41,2460.0,245.644,0.0,1.0,2,2018-06-11
30171,1257,3,58.41,2416.0,346.709,0.0,1.0,3,2018-06-11
30172,1257,4,58.41,2422.0,434.991,0.0,1.0,4,2018-06-11
30173,1257,5,58.41,2378.0,479.021,0.0,1.0,5,2018-06-11
30174,1257,6,62.79,2592.0,493.93,0.0,1.0,6,2018-06-11
30175,1257,7,68.02,3016.0,476.882,0.0,1.0,7,2018-06-11
30176,1257,8,73.99,3286.0,461.159,0.0,1.0,8,2018-06-11
30177,1257,9,71.01,3187.0,490.753,0.0,1.0,9,2018-06-11
30178,1257,10,67.11,3332.0,563.52,0.0,1.0,10,2018-06-11
30179,1257,11,65.5,3444.0,672.56,0.0,1.0,11,2018-06-11
30180,1257,12,62.79,3421.0,814.225,0.0,1.0,12,2018-06-11
30181,1257,13,63.45,3411.0,990.147,0.0,1.0,13,2018-06-11
30182,1257,14,68.02,3084.0,1188.06,0.0,1.0,14,2018-06-11
30183,1257,15,70.0,3152.0,1372.344,0.0,1.0,15,2018-06-11
30184,1257,16,71.6,3236.0,1481.565,0.0,1.0,16,2018-06-11
30185,1257,17,71.6,3664.0,1489.464,0.0,1.0,17,2018-06-11
30186,1257,18,71.6,3858.0,1442.583,0.0,1.0,18,2018-06-11
30187,1257,19,75.25,3761.0,1397.417,0.0,1.0,19,2018-06-11
30188,1257,20,77.52,3896.0,1382.231,0.0,1.0,20,2018-06-11
30189,1257,21,83.42,3973.0,1399.387,0.0,1.0,21,2018-06-11
30190,1257,22,74.13,3676.0,1459.562,0.0,1.0,22,2018-06-11
30191,1257,23,63.43,3471.0,1549.531,0.0,1.0,23,2018-06-11
30192,1258,0,64.31,3039.0,158.517,0.781831,0.62349,0,2018-06-12
30193,1258,1,58.97,2840.0,182.772,0.781831,0.62349,1,2018-06-12
30194,1258,2,58.41,2713.0,245.644,0.781831,0.62349,2,2018-06-12
30195,1258,3,58.41,2667.0,346.709,0.781831,0.62349,3,2018-06-12
30196,1258,4,58.41,2697.0,434.991,0.781831,0.62349,4,2018-06-12
30197,1258,5,55.79,2642.0,479.021,0.781831,0.62349,5,2018-06-12
30198,1258,6,59.97,2814.0,493.93,0.781831,0.62349,6,2018-06-12
30199,1258,7,67.67,3232.0,476.882,0.781831,0.62349,7,2018-06-12
30200,1258,8,70.02,3533.0,461.159,0.781831,0.62349,8,2018-06-12
30201,1258,9,69.0,3491.0,490.753,0.781831,0.62349,9,2018-06-12
30202,1258,10,65.67,3561.0,563.52,0.781831,0.62349,10,2018-06-12
30203,1258,11,63.38,3696.0,672.56,0.781831,0.62349,11,2018-06-12
30204,1258,12,58.15,3654.0,814.225,0.781831,0.62349,12,2018-06-12
30205,1258,13,58.41,3405.0,990.147,0.781831,0.62349,13,2018-06-12
30206,1258,14,60.41,3095.0,1188.06,0.781831,0.62349,14,2018-06-12
30207,1258,15,63.43,3217.0,1372.344,0.781831,0.62349,15,2018-06-12
30208,1258,16,66.02,3360.0,1481.565,0.781831,0.62349,16,2018-06-12
